luxe,n. （法）奢侈,,,,,0,0,,,
luxemberg,pla. 卢森堡,,,,,0,0,,,
luxembourg,n. 卢森堡公国；卢森堡（卢森堡公国首都）,,,,,7946,0,,,
Luxembourg City,n. 【城】卢森堡城\n[网络] 卢森堡市,,,,,0,0,,,
Luxembourg franc,[经] 卢森堡法郎,,,,,0,0,,,
Luxembourg-Ville,[网络] 卢森堡,,,,,0,0,,,
luxembourgeoise,卢森堡的\n卢森堡人,,,,,0,0,s:luxembourgeoises,,
luxembourgeoises,(luxembourgeoise 的第三人称 -s形式) 卢森堡的\n卢森堡人,,,,,0,0,0:luxembourgeoise/1:s,,
luxembourger,n. 卢森堡人,,,,,0,0,s:luxembourgers,,
luxembourgers,(luxembourger 的复数) n. 卢森堡人,,,,,0,0,0:luxembourger/1:s,,
Luxembourgian,[网络] 卢森堡人,,,,,0,0,,,
Luxemburg,n. 卢森堡,,,,,28200,0,,,
luxemburg effect,[电] Luxembrug效应,,,,,0,0,,,
luxemburger,n. 卢森堡人,,,,,0,0,,,
luxenberg, [人名] 拉克森伯格,,,,,0,0,,,
luxes,n. 勒克斯（照明单位）( lux的名词复数 ),,,,,0,0,,,
Luxi,颅息,,,,,0,0,,,
Luxistor,光导管,,,,,0,0,,,
luxmeter,[计] 照度计\n[化] 照度计,,,,,0,0,,,
luxometer,勒克司计,,,,,0,0,,,
luxon,"n. [物]勒克桑,国际光子(视网膜照度单位)",,,,,0,0,,,
luxor,"n. 卢克索（埃及南部上埃及城镇, 位于尼罗河畔）；埃及祖玛（游戏名）",,,,,27380,0,,,
luxton," [人名] [英格兰人姓氏] 勒克斯顿住所名称，来源于中世纪英语教名Luke,Luck+“居留地”(settlement)",,,,,0,0,,,
luxulianite,电气石花岗岩,,,,,0,0,,,
luxullianite, 电气石花岗岩,,,,,0,0,,,
luxuria,[网络] 奢侈；悈；迷色,,,,,0,0,,,
luxuriance,"n. 繁茂, 丰富, 肥沃, 华丽",,,,,48781,40512,,,
luxuriancy,"n. 茂盛, 丰富, 丰饶, 华丽, 精美, 奢华",,,,,0,0,,,
luxuriant,"a. 繁茂的, 丰富的, 肥沃的, 华丽的\n[医] 过盛的, 过多的",,,,toefl gre,21407,23191,,,
luxuriant granulation,[医] 肉芽过盛,,,,,0,0,,,
luxuriantly, 蔚然,,,,,41688,38530,,,
luxuriate,"vi. 繁茂, 过奢侈生活, 沉溺",,,,,33177,25488,i:luxuriating/p:luxuriated/s:luxuriates/3:luxuriates/d:luxuriated,,
luxuriate in sth,"沉湎于, 尽情享受",,,,,0,0,,,
luxuriated,vi. 沉溺；繁茂；生活奢侈,,,,,0,0,1:pd/0:luxuriate,,
luxuriates,vi. 沉溺；繁茂；生活奢侈,,,,,0,0,0:luxuriate/1:s3,,
luxuriating,vi. 沉溺；繁茂；生活奢侈,,,,,0,0,0:luxuriate/1:i,,
luxuriation,n. luxuriate的变形,,,,,0,0,,,
luxuries,n. 奢侈( luxury的名词复数 ); 豪华; 奢侈品; 不常有的乐趣（或享受、优势）,,,,,0,0,0:luxury/1:s,,
luxuries tax,[经] 奢侈品税,,,,,0,0,,,
luxurious,"a. 豪华的, 奢侈的, 放纵的",,1,,cet6 toefl gre,8565,9064,,,
luxurious version,[计] 豪华版本,,,,,0,0,,,
luxuriously,adv. 豪华地；奢侈地,,,,,25622,28098,,,
luxuriousness,n. 奢侈;豪华,,,,,0,0,,,
luxury,"n. 奢侈, 豪华\na. 奢侈的, 豪华的",,3,,cet4 cet6 ky toefl ielts gre,5235,5575,s:luxuries,,
luxury duties,[经] 奢侈品关税,,,,,0,0,,,
luxury liner,n. 豪华邮轮\n[网络] 豪华巨轮；海上璇宫；豪华游轮,,,,,0,0,,,
luxury tariff,[经] 奢侈品关税税率,,,,,0,0,,,
luxus,"[医] 过盛, 过多",,,,,0,0,,,
luxus consumption,[医] 过量消耗,,,,,0,0,,,
luxus heart,[医] 过大心(左心室扩张兼肥大),,,,,0,0,,,
Luy's segregator,[医] 吕伊氏分隔采尿器,,,,,0,0,,,
Luyia,[网络] 鲁意亚语；草纸谈；卢希亚语,,,,,0,0,,,
Luys bodies,"[医] 吕伊斯氏体, 丘脑下部核, 丘脑下体(旧名)",,,,,0,0,,,
Luys' body,"[医] 吕伊斯氏体, 丘脑下部核, 丘脑下体(旧名)",,,,,0,0,,,
Luys' segregator,[医] 吕伊斯氏分[隔采]尿器,,,,,0,0,,,
luyten, [人名] 卢伊藤,,,,,0,0,,,
Luz,n. (Luz)人名；(西、葡)卢斯,,,,,41446,0,,,
Luzern,<德>=Lucerne,,,,,0,0,,,
Luzet's anemia,"[医] 路泽特氏贫血, 婴儿假白血病性贫血",,,,,0,0,,,
luzier, [人名] 卢齐尔,,,,,0,0,,,
Luzon,n. 吕宋岛,,,,,46758,0,,,
luzonite,硫砷铜矿,,,,,0,0,,,
lv,abbr. 低压（low voltage）；激光视盘（Laser Vision）；登陆车辆（Landing Vehicle）；活动发射装置（Lanuch Vehicle）,,,,,0,0,,,
lvad, [医][=left ventricular assist device]左心室辅助装置,,,,,0,0,,,
lvalue,n. 左值,,,,,0,0,,,
lvc, [医][=isovolumetric contraction]等容收缩,,,,,0,0,,,
lvd, [医][=left ventricular dysfunction]左心室功能紊乱,,,,,0,0,,,
lvdt,abbr. linear variable differential transformer 线性可变微分变压器; linear variable displacement transducer 线性可变位移换能器，线性可变置换变频器,,,,,0,0,,,
lve, [医][=left ventricular ejection]左心室射血,,,,,32915,0,d:liven/i:lving,,
lvef, [医][=left ventricular ejection fraction]左心室射血分数,,,,,0,0,,,
lverall ultrasonic system efficien-cy,[电] 总超声纳系统效率,,,,,0,0,,,
lves, [医][=left ventricular end systolic]左心室收缩末期压,,,,,0,0,,,
lvf, [医][=left ventricular failure]左心室衰竭,,,,,0,0,,,
lvi,abbr. low-viscosity index 低粘度指数,,,,,0,0,,,
lvii,[网络] 有机磷化合物的研究,,,,,0,0,,,
lviii,[网络] 多重性标志准则；材料的多重性标志导则,,,,,0,0,,,
lving,(lve 的现在分词)  [医][=left ventricular ejection]左心室射血,,,,,0,0,0:lve/1:i,,
lviv, [医][=left ventricular infarct volume]左心室梗塞面积（体积）,,,,,0,0,,,
lvl,abbr. 单板层积材（laminated veneer lumber）；低电压闭锁（low voltage lockout）；拉脱维亚拉特（Latvia Lats）；低速带（low velocity layer）；等级（level）,,,,,0,0,,,
LVMH,"abbr. 路易威登（法国知名奢侈品集团, Louis Vuitton Moet Hennessy）",,,,,31097,0,,,
lvmphogenous,"[医] 成淋巴的, 淋巴原的",,,,,0,0,,,
lvmphoglandula,[医] 淋巴结(旧名淋巴腺),,,,,0,0,,,
lvot, [医][=left ventricular outflow tract]左心室流出道,,,,,0,0,,,
Lvov,利沃夫[苏联乌克兰西部城市],,,,,45504,0,,,
lvp,abbr. 低压防护（low-voltage protection）,,,,,0,0,,,
LVQ,学习矢量量化,,,,,0,0,,,
lvs,abbr. leaves 树叶，花瓣,,,,,0,0,,,
lvt,"abbr. Landing Vehicle,Trackecd 履带式登陆车",,,,,0,0,,,
Lw,[医] 铹(103号元素),,,,,47420,0,,,
lwa," [计]= Last Word Address,末字地址",,,,,0,0,,,
lwcc,abbr. linewidth at the coherent cutoff 相干截止曝光线宽,,,,,0,0,,,
lwcf,abbr. Land and Water Conservation Fund 水土保持基金,,,,,0,0,,,
lwei,n. 勒韦(安哥拉辅币名),,,,,0,0,,,
lweite,[化] 钠镁矾,,,,,0,0,,,
lwi,abbr. linewidth index 行宽指数; low water interval 低潮间隙; lung weight index 肺重量指数; load wear index 载荷磨损指标,,,,,0,0,s:lwi/0:lwi/1:s,,
LWM,abbr. 低潮标志（Low Water Mark）,,,,,0,0,,,
lwop,abbr. leave without pay 停薪留职,,,,,0,0,,,
lwr, 轻水反应堆,,,,,0,0,,,
lwrs,abbr. light-warning radar set 光警报雷达装置,,,,,0,0,,,
lws,abbr. Late West Saxon 后期西撒克逊语,,,,,0,0,,,
LWT,abbr. 伦敦周末电视（London Weekend Television）,,,,,27658,0,,,
LWV,abbr. （美）女选民联盟（League of Women Voters）,,,,,0,0,,,
lww,abbr. launch window width 发射窗口宽度,,,,,0,0,,,
lx,"abbr. 勒克斯（lux, 光照度单位）",,,,,29819,0,,,
lxi,[网络] 林西；自动测试系统；要努力啊,,,,,0,0,,,
lxiii,[网络] 好运气,,,,,0,0,,,
lxiv,[网络] 辛亥,,,,,0,0,,,
lxr,abbr. limb X-ray 肢X射线,,,,,0,0,,,
lxv,num. 罗马数字 65,,,,,0,0,,,
lxvii,[网络] 配位化学反应研究,,,,,0,0,,,
lxviii,[网络] 十五,,,,,0,0,,,
lxx,num. 罗马数字 70,,,,,0,0,,,
lxxi,[网络] 周内,,,,,0,0,,,
lxxii,[网络] 七二,,,,,0,0,,,
lxxx,abbr. love and kisses 性爱和接吻,,,,,0,0,,,
lxxxiv,[网络] 深蓝；圣波罗斯贝亚奎且,,,,,0,0,,,
lxxxv,[网络] 好运气,,,,,0,0,,,
lxxxviii,[网络] 好运气,,,,,0,0,,,
ly,abbr. 林业行业标准；淋巴细胞；铅合金,,,,,49592,0,s:lys/3:lys,,
Lyall,n. (Lyall)人名；(英)莱尔,,,,,29147,0,,,
Lyallpur,莱亚普尔[巴基斯坦东北部城市],,,,,0,0,,,
lyam-hound,n. [古语] =bloodhound[亦作 lyme-hound],,,,,0,0,,,
lyapolate sodium,[化] 阿朴酸钠; 乙烯磺酸钠聚合物,,,,,0,0,,,
Lyapunov,[计] 李雅普诺夫,,,,,0,0,,,
lyapunov function,[计] 李雅普诺夫函数,,,,,0,0,,,
lyart,"a. <苏格兰>带灰色条纹的, 银灰色的",,,,,0,0,,,
lyase,"n. [生化]裂合酶,裂解酶",,,,,0,0,,,
lyate,溶剂阴离子,,,,,0,0,,,
lyate ion,[化] 溶剂阴离子,,,,,0,0,,,
Lyautey,n. (Lyautey)人名；(法)利奥泰,,,,,0,0,,,
lybarger, [人名] 莱巴格,,,,,0,0,,,
lybecker, [人名] 利贝克,,,,,0,0,,,
lyberger, [人名] 利伯格,,,,,0,0,,,
Lybrand,n. (Lybrand)人名；(英)莱布兰德,,,,,17307,0,,,
lycaconitine,[化] 牛扁碱\n[医] 牛扁硷,,,,,0,0,,,
Lycaena,[网络] 灰蝶属,,,,,0,0,,,
lycaenid, 灰蝶,,,,,0,0,,,
lycaenid butterfly,[网络] lycaenid蝴蝶,,,,,0,0,,,
Lycaenidae,灰蝶科,,,,,0,0,,,
Lycaeon,[网络] 吕凯翁山,,,,,0,0,,,
lycan,n. 狼人\nn. (Lycan)人名；(英)莱肯,,,,,0,0,,,
lycanthrope,n. [心理] 变狼狂患者,,,,,0,46436,,,
lycanthropic,[医] 变狼忘想的,,,,,0,0,,,
lycanthropy,"n. (神话中)会变成狼的人, 变狼狂\n[医] 变狼忘想",,,,,0,0,,,
Lycaon pictus,[网络] 非洲野犬；非洲野狗；二名法,,,,,0,0,,,
Lycaonia,n. 利考尼亚（小亚细亚南部古国名）,,,,,0,0,,,
lycctonine,牛扁次碱,,,,,0,0,,,
lyce,n. （法国）高级中学,,,,,0,0,,,
lycee,"n. 法国的国立高等学校或大学预科, 公立中等学校",,,,,0,43381,,,
lycetol,"[化] 酒石酸反二甲哌嗪\n[医] 赖塞托, 酒石酸二甲基胡椒嗪",,,,,0,0,,,
lycett, [人名] 莱西特,,,,,0,0,,,
lyceum,"n. 讲演厅, 学会",,,,,28031,32655,,,
lyceums,n. 学会；演讲厅；文化团体,,,,,0,0,,,
lych,"n. <古>死尸,尸体",,,,,0,0,,,
lych-gate,n. 停柩门,,,,,0,0,,,
lyche,n. (Lyche)人名；(挪)吕谢,,,,,0,0,,,
lychee,n. 荔枝,,,,,47046,34302,s:lychees,,
lychee nut, [医]荔枝（中药）,,,,,0,0,,,
lychees,n. [园艺] 荔枝（lychee的复数）,,,,,0,0,0:lychee/1:s,,
lychgate,n. 教堂墓地前有顶盖的门,,,,,0,0,,,
lychgates,教堂墓地前面有顶盖的门,,,,,0,0,,,
Lychins chalcedonica,[网络] 。。,,,,,0,0,,,
Lychins floscuculi,[网络] 水ins蓉,,,,,0,0,,,
lychnin,[医] 剪秋罗甙,,,,,0,0,,,
lychnis,n. [植] 剪秋罗属,,,,,0,0,,,
Lychnis alba,[网络] 白剪夏罗,,,,,0,0,,,
Lychnis coronaria,[网络] 毛剪秋罗,,,,,0,0,,,
Lychnis dioica,[网络] 柳枝稷,,,,,0,0,,,
Lychnis flos-cuculi,[网络] 剪秋罗；机智剪秋罗；剪秋箩,,,,,0,0,,,
Lychnis githago,[医] 毒莠硷麦仙翁,,,,,0,0,,,
lychnisc,(无脊椎)灯放体,,,,,0,0,,,
lychnise,灯放体,,,,,0,0,,,
Lycia,"n. 利西亚(小亚细亚西南部临地中海一古国名,后成为罗马帝国的一个省)",,,,,0,0,,,
Lycian,"a. 利西亚的, 利西亚人的, 利西亚语的",,,,,0,0,,,
lycine,n. [化] 甜菜碱,,,,,0,0,,,
Lycium,[网络] 枸杞属；茄科枸杞属；茄目茄科枸杞属,,,,,0,0,,,
Lycium barbarum,[网络] 宁夏枸杞；枸杞子；茄科植物宁夏枸杞,,,,,0,0,,,
Lycium barbarum L.,[医] 枸杞,,,,,0,0,,,
Lycium carolinianum,[网络] 枸杞子,,,,,0,0,,,
Lycium dasystemum Pojank,[医] 毛蕊枸杞,,,,,0,0,,,
Lycium halimifolium,[网络] 滨藜叶枸杞恂,,,,,0,0,,,
Lycium halimifolium Mill.,"[医] 宁夏枸杞, 西枸杞",,,,,0,0,,,
Lycium L.,[医] 枸杞属,,,,,0,0,,,
Lycium potaninii Pojank,[医] 西北枸杞,,,,,0,0,,,
Lycium sinensis Mill.,"[医] 枸杞, 津枸杞",,,,,0,0,,,
Lycium turcomanicum,[医] 土库曼枸杞,,,,,0,0,,,
Lyclamycin,夹竹桃霉素,,,,,0,0,,,
lycobetaine,石蒜碱内铵盐,,,,,0,0,,,
lycoclavanin,石松素,,,,,0,0,,,
lycoclavanol,石松醇,,,,,0,0,,,
lycoclavine,石松文,,,,,0,0,,,
lycoctonine,[化] 牛扁次碱\n[医] 牛扁毒硷,,,,,0,0,,,
lycodine,[化] 石松定碱,,,,,0,0,,,
lycodoline,石松刀灵,,,,,0,0,,,
lycofawcine,[化] 来卡花辛,,,,,0,0,,,
lycoid,[医] 狼样的,,,,,0,0,,,
lycomania,[医] 变狼忘想,,,,,0,0,,,
lycomarasmin,"番茄菌肽, N-乳酸基甘氨酰天冬酰胺",,,,,0,0,,,
lycomarasmine,[化] 番茄萎蔫素\n[医] 蕃茄萎蔫素,,,,,0,0,,,
lyconnotine,石松诺亭,,,,,0,0,,,
lycopene,[化] 番茄红素,,,,,0,24619,,,
Lycoperdaceae,[医] 马勃科,,,,,0,0,,,
Lycoperdales,马勃目,,,,,0,0,,,
Lycoperdon,[医] 马勃属,,,,,0,0,,,
Lycoperdon bovista L.,[医] 马勃,,,,,0,0,,,
lycoperdonosis,马勃菌病; 马勃孢子病,,,,,0,0,,,
lycopersene,[化] 十氢番茄红素,,,,,0,0,,,
lycopersicin,[化] 番茄素\n[医] 番茄素,,,,,0,0,,,
lycopersicon, [医]番茄属,,,,,0,0,,,
Lycopersicon esculentum,[网络] 番茄；普通番茄；番茄品种,,,,,0,0,,,
Lycopersicon esculentum cerasiforme,[网络] 番茄番茄,,,,,0,0,,,
Lycopersicum,[网络] 番茄；番茄属；圣女果,,,,,0,0,,,
Lycopersicum esculentum Mill,[医] 番茄,,,,,0,0,,,
lycopersin,[化] 番茄镰孢菌素,,,,,0,0,,,
lycophyll,"[化] 番茄紫素\n[医] 蜀羊泉红素, 白英果红素",,,,,0,0,,,
Lycophyta,[网络] 石松部；石松植物门；石松门,,,,,0,0,,,
Lycopidinae,石松纲,,,,,0,0,,,
lycopin,"[医] 美地笋, 菌脂色素",,,,,0,0,,,
lycopod,n. 石松属的植物,,,,,0,0,s:lycopods,,
lycopode, 石松类,,,,,0,0,,,
lycopodiaceae,[医] 石松科,,,,,0,0,,,
lycopodialeo,石松类植物,,,,,0,0,,,
Lycopodiales,石松目,,,,,0,0,,,
Lycopodiatae,石松纲,,,,,0,0,,,
Lycopodiate,[网络] 番茄红素,,,,,0,0,,,
lycopodic acid,[化] 石松酸,,,,,0,0,,,
lycopodine,[化] 石松碱\n[医] 石松硷,,,,,0,0,,,
Lycopodineae,石松亚纲,,,,,0,0,,,
Lycopodiophyta,石松门,,,,,0,0,,,
lycopodium,n. 石松属的植物,,,,,0,0,,,
Lycopodium alopecuroides,[网络] 番茄红素,,,,,0,0,,,
Lycopodium alpinum,[网络] 萝菌素,,,,,0,0,,,
lycopodium base,[化] 石松属碱,,,,,0,0,,,
Lycopodium clavatum L.,[医] 石松,,,,,0,0,,,
Lycopodium clavitum,[网络] 石竹仁,,,,,0,0,,,
Lycopodium complanatum,[网络] 地刷子；扁叶石松；石松属,,,,,0,0,,,
lycopodium granuloma,[医] 石松子肉芽肿,,,,,0,0,,,
Lycopodium lucidulum,[网络] 番茄红素,,,,,0,0,,,
Lycopodium obscurum,[网络] 玉柏,,,,,0,0,,,
lycopodium powder,[机] 松子粉,,,,,0,0,,,
Lycopodium selago,[网络] 西葫芦,,,,,0,0,,,
lycopodium spore method,[医] 石松子法(一种显微定量法),,,,,0,0,,,
lycopodium-oleic acid,[医] 石松子油酸,,,,,0,0,,,
lycopods,(lycopod 的复数) n.石松属的植物,,,,,0,0,0:lycopod/1:s,,
lycopsid,石松科植物,,,,,0,0,,,
lycopsida,石松类植物,,,,,0,0,,,
Lycopus,[网络] 地笋属；泽兰；小泽兰,,,,,0,0,,,
Lycopus americanus,[网络] 西红柿,,,,,0,0,,,
Lycopus europaeus,[医] 羽裂地笋,,,,,0,0,,,
Lycopus L.,[医] 地笋属,,,,,0,0,,,
Lycopus lucidus,"[医] 地笋, 地瓜儿苗",,,,,0,0,,,
Lycopus virginicus,[医] 美洲地笋,,,,,0,0,,,
lycoramine,[化] 石蒜胺,,,,,0,0,,,
lycoremine,(=galanthamine)雪花胺,,,,,0,0,,,
lycorenine,石蒜来宁,,,,,0,0,,,
lycorexia,"[医] 贪食, 极度善饥",,,,,0,0,,,
Lycoriidae,尖眼蕈蚊科,,,,,0,0,,,
lycorine,石蒜碱,,,,,0,0,,,
Lycoris,[医] 石蒜属,,,,,0,0,,,
Lycoris radiata Herb.,[医] 石蒜,,,,,0,0,,,
lycorisin,石蒜素,,,,,0,0,,,
lycos,n. 莱科思（网路资讯收集网站）,,,,,0,0,,,
Lycosa,[网络] 黑腹狼蛛；狼蛛属；狼蛛科,,,,,0,0,,,
Lycosa tarentula,[医] 欧狼蛛,,,,,0,0,,,
Lycosidae,狼蛛科,,,,,0,0,,,
lycostoma,"[医] 狼咽, 腭裂",,,,,0,0,,,
lycotetraose,石蒜四糖,,,,,0,0,,,
Lycoteuthidae,狼乌贼科,,,,,0,0,,,
lycotropous, [医]马蹄形的,,,,,0,0,,,
lycoxanthin,番茄黄素,,,,,0,0,,,
lycoypene,[医] 番茄红素,,,,,0,0,,,
Lycra,[化] (商)莱克拉(聚氨基甲酸酯纤维),,1,,,38879,0,,,
Lycurgan,"a. (斯巴达法典制订者)莱克格斯的,莱克格斯立法的,严厉的(亦作Lycurgean,Lycurgian)",,,,,0,0,,,
Lycurgus,莱克格斯,,,,,0,0,,,
lycurin,赤消安,,,,,0,0,,,
lyd,abbr. Lydhveldidh (Icelandic—Republic of Iceland) （冰岛语）冰岛共和国; Lydia 小亚细亚西部的富裕古国; Lydian 吕底亚人,,,,,0,0,,,
lyda, [人名] 莱达,,,,,0,0,,,
lydane-sachs-teller relation,[电] 利载恩-萨克斯-特勒关系式,,,,,0,0,,,
lyddite,n. 立德炸药,,,,,0,0,,,
lyde, [人名] 莱德,,,,,0,0,,,
lyden, [人名] 莱登,,,,,0,0,,,
lydenberg, [人名] 莱登伯格,,,,,0,0,,,
Lydgate,利德盖特(姓氏),,,,,0,0,,,
Lydia,n. 吕底亚(小亚细亚古国),,,,,6312,0,,,
Lydian,"a. 吕底亚的, 吕底亚人的, 吕底亚语的\nn. 吕底亚人, 吕底亚语",,,,,0,0,s:lydians,,
Lydians,"(Lydian 的复数) a. 吕底亚的, 吕底亚人的, 吕底亚语的\nn. 吕底亚人, 吕底亚语",,,,,0,0,0:lydian/1:s,,
lydiard, [人名] 利迪亚德,,,,,0,0,,,
lydimycin,[化] 利地霉素; 利迪霉素,,,,,0,0,,,
lydite,碧玄岩,,,,,0,0,,,
lydman, [人名] 利德曼,,,,,0,0,,,
lydol,"(=lidol)利多耳, 盐酸麦佩里定(镇痛药, 商品名)",,,,,0,0,,,
Lydon,莱登（爱尔兰姓氏）,,,,,29089,0,,,
lye,"n. 灰汁, 碱液\n[化] 碱液",,,,,0,28711,,,
lye change,[化] 废碱液,,,,,0,0,,,
lye dissolving tank,[化] 溶碱槽,,,,,0,0,,,
lye graduating tank,[化] 稠碱槽,,,,,0,0,,,
lye hominy,[网络] 碱液浩瀚,,,,,0,0,,,
lye pump,[化] 碱液泵,,,,,0,0,,,
lye tank,[化] 碱液槽,,,,,0,0,,,
lye vat,[化] 碱液槽,,,,,0,0,,,
Lyell,"莱尔(①姓氏 ②Sir Charles, 1797-1875, 英国地质学家)",,,,,26412,0,,,
lyellite,钙铜矾,,,,,0,0,,,
lyencephalus,松脑畸胎,,,,,0,0,,,
lyerly, [人名] 莱尔利,,,,,0,0,,,
lyford, [人名] 莱福德,,,,,0,0,,,
lygaeid,长蝽,,,,,0,0,,,
Lygaeidae,n. 长蝽科\n[网络] 长椿科；长椿象科；半翅目长蝽科,,,,,0,0,,,
lygel,赖杰耳(避孕胶),,,,,0,0,,,
lygia,n. (Lygia)人名；(葡、罗)利贾,,,,,0,0,,,
Lyginopteridaceae,皱皮木科; 皱羊齿科,,,,,0,0,,,
Lyginopteridales,皱皮木目,,,,,0,0,,,
Lyginopteridatae,皱皮木纲,,,,,0,0,,,
Lyginopteris,皱羊齿属,,,,,0,0,,,
Lygodiaceae,海金沙科,,,,,0,0,,,
lygodin,海金沙素,,,,,0,0,,,
lygodium,[医] 海金砂,,,,,0,0,,,
Lygodium microphyllum,[网络] 小叶海金沙；海金沙科,,,,,0,0,,,
Lygodium palmatum,[网络] 海金沙属,,,,,0,0,,,
lygophilia,[医] 喜暗症,,,,,0,0,,,
lygosine,利果辛(外用制菌药),,,,,0,0,,,
lygotype,属模标本,,,,,0,0,,,
lygranum,淋巴肉芽肿皮肤试验抗原,,,,,0,0,,,
lygus,bug[昆]草盲蝽,,,,,0,0,,,
lygus bug, 草盲蝽,,,,,0,0,,,
Lygus lineolaris,[网络] 美国牧草盲蝽；美洲牧草盲蝽,,,,,0,0,,,
lying,"n. 说谎\na. 横躺的, 说谎的",,,,,19484,14212,0:lie/1:i/i:lying,,
lying down,[经] 拒绝履行契约,,,,,0,0,,,
lying in an oversea port,[经] 运往国外港口,,,,,0,0,,,
lying in franchise,[法] 专项特许处,,,,,0,0,,,
lying in grant,[法] 依授与文据转移处理,,,,,0,0,,,
lying in livery,[法] 按让渡处理,,,,,0,0,,,
lying in wait,"[法] 埋伏, 伏击, 诡计",,,,,0,0,,,
Lying in Wake,,,,,,0,0,,,
lying under oath,[网络] 谎言无度,,,,,0,0,,,
lying-down dysentery,[医] 重型痢疾,,,,,0,0,,,
lying-in,"n. 临盆, 生产, 分娩\n[医] 产期, 产后的",,,,,0,0,,,
lying-in hospital,[医] 产院,,,,,0,0,,,
lying-in-state, （统治者死后的）遗体瞻仰（期）,,,,,0,0,,,
lying-ins,产期,,,,,0,0,,,
lyingly,"adv. 虚伪地, 说着谎地",,,,,0,0,,,
lyings-in,产期,,,,,0,0,,,
lykes, [人名] 莱克斯,,,,,0,0,,,
lykewake,n. <主苏格兰>在遗体旁守夜,,,,,0,0,,,
lykins, [人名] 莱金斯,,,,,0,0,,,
lykos,n. (Lykos)人名；(德)吕科斯,,,,,0,0,,,
lyle,n. 莱尔（男子名）,,,,,10889,0,,,
Lyle-Curtman's tests,[医] 莱-柯二氏试验(检血),,,,,0,0,,,
Lyle-Curtman-Marshall method,[医] 莱-柯-马三氏法(用联苯胺检潜血),,,,,0,0,,,
lyles, [人名] 莱尔斯,,,,,0,0,,,
lylphangio-endothelioma,[医] 淋巴管内皮瘤,,,,,0,0,,,
Lyly,利利(姓氏),,,,,0,0,,,
lym,abbr. lymph 淋巴腺; lymph node 淋巴结; lymphatic(s) 含淋巴的,,,,,0,0,,,
lyma,"[医] 污物, 恶露",,,,,0,0,,,
lyman,n. 莱曼（男子名）,,,,,0,0,,,
Lyman Frank Brown,[网络] 莱曼·弗兰克·布朗,,,,,0,0,,,
Lyman rays,"[医] 莱曼氏射线(其波长介于600-12,300埃单位之间)",,,,,0,0,,,
Lyman series,[化] 莱曼系,,,,,0,0,,,
Lyman's method,[医] 莱曼氏法(检血及尿钙),,,,,0,0,,,
lymantria, [医]毒蛾（属）,,,,,0,0,,,
Lymantria dispar,[网络] 舞毒蛾；舞毒娥；舞毒蛾诱芯,,,,,0,0,,,
lymantriid, 毒蛾,,,,,0,0,,,
Lymantriidae,毒蛾科,,,,,0,0,,,
lymaphogenic,[医] 成淋巴的,,,,,0,0,,,
Lymar,光子铅板,,,,,0,0,,,
lymaxene,兼性污水种类,,,,,0,0,,,
Lyme,"arthritis 莱姆关节炎(伴有疼痛、发热与皮肤红斑) , grass [植]欧滨麦",,,,,27227,0,,,
Lyme arthritis,[网络] 莱姆关节炎；莱姆病关节炎；如莱姆关节炎,,,,,0,0,,,
Lyme disease,莱姆病（由扁虱叮咬而出现麻疹、发烧等症状的一种传染性疾病）,,,,,0,0,,,
lyme grass, 披碱草,,,,,0,0,,,
lyme-hound,n. [古语] =bloodhound,,,,,0,0,,,
lymecycline,[化] 赖甲环素; 赖氨甲四环素,,,,,0,0,,,
Lymnaea,[医] 椎实螺属,,,,,0,0,,,
Lymnaea auriculata,[医] 耳椎实螺,,,,,0,0,,,
Lymnaea truncatula,[医] 小截椎实螺,,,,,0,0,,,
Lympany,林帕尼(姓氏),,,,,0,0,,,
lympbatic tissue,[医] 淋巴组织,,,,,0,0,,,
lymph,"n. 淋巴\n[医] 淋巴, 浆, 苗",,,,,17792,13648,,,
lymph calf,"[医] 牛痘苗, 牛痘浆",,,,,0,0,,,
lymph capillaries,[医] 毛细淋巴管,,,,,0,0,,,
lymph cataract,[医] 淋巴性内障,,,,,0,0,,,
lymph cavities,[医] 淋巴腔,,,,,0,0,,,
lymph cell, 淋巴细胞,,,,,0,0,,,
lymph channels,[医] 淋巴隙,,,,,0,0,,,
lymph circuIation,[医] 淋巴循环,,,,,0,0,,,
lymph corpuscles,"[医] 淋巴细胞, 淋巴球",,,,,0,0,,,
lymph embolism,[医] 淋巴管栓塞,,,,,0,0,,,
lymph ganglia,[医] 淋巴结,,,,,0,0,,,
lymph gland,"n. 淋巴腺, 淋巴结",,,,,0,0,,,
lymph gland sinuses,[医] 淋巴结窦,,,,,0,0,,,
lymph glands,[医] 淋巴结(俗名淋巴腺),,,,,0,0,,,
lymph granules,"[医] 淋巴小体, 淋巴细胞, 淋巴球",,,,,0,0,,,
lymph heart,[医] 淋巴心(青蛙及鱼类),,,,,0,0,,,
lymph inflammatory,[医] 炎性淋巴,,,,,0,0,,,
lymph Koch's,[医] 郭霍氏浆苗(结核菌素),,,,,0,0,,,
lymph node,"n. 淋巴腺, 淋巴结",,,,,0,0,,,
lymph node permeability fsctors,[医] 淋巴结透过性因子,,,,,0,0,,,
lymph nodes,[医] 淋巴结,,,,,0,0,,,
lymph nodules,[医] 淋巴[小]结,,,,,0,0,,,
lymph plasma,[医] 淋巴浆,,,,,0,0,,,
